Timestamp,Value
788918400000,None
791596800000,None
794016000000,None
796694400000,None
799286400000,None
801964800000,None
804556800000,None
807235200000,None
809913600000,None
812505600000,None
815184000000,None
817776000000,None
820454400000,None
823132800000,None
825638400000,None
828316800000,None
830908800000,None
833587200000,None
836179200000,None
838857600000,None
841536000000,None
844128000000,None
846806400000,None
849398400000,None
852076800000,None
854755200000,None
857174400000,None
859852800000,None
862444800000,None
865123200000,None
867715200000,None
870393600000,None
873072000000,None
875664000000,None
878342400000,None
880934400000,None
883612800000,None
886291200000,None
888710400000,None
891388800000,None
893980800000,None
896659200000,None
899251200000,None
901929600000,None
904608000000,None
907200000000,None
909878400000,None
912470400000,None
915148800000,None
917827200000,None
920246400000,None
922924800000,None
925516800000,None
928195200000,None
930787200000,None
933465600000,None
936144000000,None
938736000000,None
941414400000,None
944006400000,None
946684800000,None
949363200000,None
951868800000,None
954547200000,None
957139200000,None
959817600000,None
962409600000,None
965088000000,None
967766400000,None
970358400000,None
973036800000,None
975628800000,None
978307200000,6.7885117493
980985600000,6.6319895969
983404800000,6.3389391979
986083200000,6.7183462532
988675200000,5.8823529412
991353600000,5.3435114504
993945600000,3.9141414141
996624000000,3.0150753769
999302400000,1.8587360595
1001894400000,-0.12300123
1004572800000,-1.1029411765
1007164800000,-0.7398273736
1009843200000,-1.3447432763
1012521600000,-1.4634146341
1014940800000,-1.3381995134
1017619200000,-1.8159806295
1020211200000,-2.1739130435
1022889600000,-2.2946859903
1025481600000,-1.822600243
1028160000000,-1.4634146341
1030838400000,-1.3381995134
1033430400000,0.2463054187
1036108800000,0.3717472119
1038700800000,0.9937888199
1041379200000,2.1065675341
1044057600000,2.599009901
1046476800000,2.3427866831
1049155200000,1.6029593095
1051747200000,1.1111111111
1054425600000,1.3597033375
1057017600000,1.6089108911
1059696000000,1.9801980198
1062374400000,1.6029593095
1064966400000,1.2285012285
1067644800000,1.7283950617
1070236800000,1.2300123001
1072915200000,-0.2427184466
1075593600000,-0.7237635706
1078099200000,-0.3614457831
1080777600000,0.8495145631
1083369600000,2.1978021978
1086048000000,2.0731707317
1088640000000,2.4360535932
1091318400000,2.5485436893
1093996800000,2.7912621359
1096588800000,4.0048543689
1099267200000,3.2766990291
1101859200000,2.9161603888
1104537600000,3.8929440389
1107216000000,4.0097205346
1109635200000,4.2321644498
1112313600000,4.091456077
1114905600000,3.1063321386
1117584000000,3.8231780167
1120176000000,3.8049940547
1122854400000,3.7869822485
1125532800000,4.0141676505
1128124800000,3.3838973162
1130803200000,3.8777908343
1133395200000,4.6044864227
1136073600000,4.8009367681
1138752000000,5.023364486
1141171200000,4.7563805104
1143849600000,5.2023121387
1146441600000,5.7937427578
1149120000000,5.2934407365
1151712000000,5.6128293242
1154390400000,5.1311288483
1157068800000,3.9727582293
1159660800000,3.4988713318
1162339200000,3.6199095023
1164931200000,3.2731376975
1167609600000,2.4581005587
1170288000000,2.2246941046
1172707200000,2.1040974529
1175385600000,1.7582417582
1177977600000,1.7524644031
1180656000000,1.7486338798
1183248000000,1.1930585683
1185926400000,1.3015184382
1188604800000,2.1834061135
1191196800000,2.7262813522
1193875200000,3.711790393
1196467200000,3.825136612
1199145600000,4.2529989095
1201824000000,4.5701849837
1204329600000,4.7722342733
1207008000000,5.0755939525
1209600000000,5.8127018299
1212278400000,6.8743286788
1214870400000,7.9314040729
1217548800000,7.3875802998
1220227200000,7.1581196581
1222819200000,5.838641189
1225497600000,2.7368421053
1228089600000,0.9473684211
1230768000000,-0.6276150628
1233446400000,-1.4568158169
1235865600000,-2.7950310559
1238544000000,-4.2137718397
1241136000000,-5.0864699898
1243814400000,-6.0301507538
1246406400000,-7.7457795432
1249084800000,-6.9790628116
1251763200000,-7.2781655035
1254355200000,-6.519558676
1257033600000,-4.3032786885
1259625600000,-2.6068821689
1262304000000,-0.9473684211
1264982400000,-0.4223864836
1267401600000,1.0649627263
1270080000000,2.6824034335
1272672000000,3.1082529475
1275350400000,3.3155080214
1277942400000,4.1980624327
1280620800000,3.8585209003
1283299200000,4.4086021505
1285891200000,4.2918454936
1288569600000,4.3897216274
1291161600000,5.2462526767
1293840000000,5.6323060574
1296518400000,6.0445387063
1298937600000,6.1116965227
1301616000000,6.0606060606
1304208000000,5.5093555094
1306886400000,4.9689440994
1309478400000,5.2685950413
1312156800000,5.0567595459
1314835200000,5.0463439753
1317427200000,5.0411522634
1320105600000,4.9230769231
1322697600000,3.8657171923
1325376000000,3.4205231388
1328054400000,3.3
1330560000000,2.9791459782
1333238400000,2.3645320197
1335830400000,2.1674876847
1338508800000,1.8737672584
1341100800000,1.6683022571
1343779200000,2.5540275049
1346457600000,2.3529411765
1349049600000,2.1547502449
1351728000000,1.7595307918
1354320000000,1.5670910872
1356998400000,1.1673151751
1359676800000,0.7744433688
1362096000000,0.1928640309
1364774400000,-0.5774783446
1367366400000,-0.675024108
1370044800000,-0.3872216844
1372636800000,-0.4826254826
1375315200000,-1.245210728
1377993600000,-1.1494252874
1380585600000,-1.5340364334
1383264000000,-1.3448607109
1385856000000,-0.8678881389
1388534400000,-1.4423076923
1391212800000,-1.6330451489
1393632000000,-1.7324350337
1396310400000,-1.2584704743
1398902400000,-0.9708737864
1401580800000,-0.6802721088
1404172800000,-0.9699321048
1406851200000,-1.2609117362
1409529600000,-1.1627906977
1412121600000,-0.876338851
1414800000000,-1.2658227848
1417392000000,-2.2373540856
1420070400000,-2.8292682927
1422748800000,-2.05078125
1425168000000,-1.3712047013
1427846400000,-1.0784313725
1430438400000,-1.0784313725
1433116800000,-1.3698630137
1435708800000,-1.3712047013
1438387200000,-1.9646365422
1441065600000,-2.5490196078
1443657600000,-2.652259332
1446336000000,-2.1696252465
1448928000000,-1.9900497512
1451606400000,-2.1084337349
1454284800000,-3.3898305085
1456790400000,-3.5749751738
1459468800000,-3.96432111
1462060800000,-3.4687809713
1464739200000,-2.7777777778
1467331200000,-2.4826216485
1470009600000,-1.7034068136
1472688000000,-1.2072434608
1475280000000,-0.2018163471
1477958400000,0.1008064516
1480550400000,1.6243654822
1483228800000,3.4871794872
1485907200000,4.1279669763
1488326400000,3.7075180227
1491004800000,4.1279669763
1493596800000,3.18275154
1496275200000,2.2448979592
1498867200000,1.9348268839
1501545600000,2.1406727829
1504224000000,2.4439918534
1506816000000,1.8200202224
1509494400000,2.0140986908
1512086400000,1.4985014985
1514764800000,0.9910802775
1517443200000,0.8919722498
1519862400000,1.1916583913
1522540800000,0.9910802775
1525132800000,2.2885572139
1527811200000,2.994011976
1530403200000,3.5964035964
1533081600000,3.7924151697
1535760000000,3.7773359841
1538352000000,4.0714995035
1541030400000,3.1589338598
1543622400000,2.1653543307
1546300800000,2.0608439647
1548979200000,2.2593320236
1551398400000,2.1589793916
1554076800000,2.1589793916
1556668800000,1.1673151751
1559347200000,0.1937984496
1561939200000,-0.1928640309
1564617600000,-0.7692307692
1567296000000,-0.9578544061
1569888000000,-1.5267175573
1572566400000,-1.0526315789
1575158400000,-0.289017341
1577836800000,-0.3846153846
1580515200000,-0.9606147935
1583020800000,-2.497598463
1585699200000,-4.1306436119
1588291200000,-4.4230769231
1590969600000,-3.3849129594
1593561600000,-2.9951690821
1596240000000,-2.7131782946
1598918400000,-2.8046421663
1601510400000,-2.3255813953
1604188800000,-2.2243713733
