Timestamp,Value
2050-01-01 05:30:00,6.49
2050-11-07 05:30:00,5.7
2051-08-14 05:30:00,5.98
2052-06-19 05:30:00,5.44
2053-04-15 05:30:00,7.03
2054-02-19 05:30:00,9.18
2054-12-16 05:30:00,10.31
2055-10-22 05:30:00,8.45
2056-08-27 05:30:00,8.23
2057-06-23 05:30:00,8.73
2058-04-29 05:30:00,10.27
2059-02-23 05:30:00,11.0
2059-12-30 05:30:00,11.12
2060-11-04 05:30:00,12.56
2061-08-11 05:30:00,12.46
2062-06-17 05:30:00,11.46
2063-04-13 05:30:00,11.5
2064-02-17 05:30:00,11.73
2064-12-13 05:30:00,13.43
2065-10-19 05:30:00,13.58
2066-08-25 05:30:00,13.29
2067-06-21 05:30:00,13.26
2068-04-26 05:30:00,13.21
2069-02-20 05:30:00,15.58
2069-12-27 05:30:00,17.1
2070-11-02 05:30:00,17.41
2071-08-19 05:30:00,17.19
2072-06-24 05:30:00,16.92
2073-04-20 05:30:00,17.01
2074-02-24 05:30:00,18.32
2074-12-21 05:30:00,17.67
2075-10-27 05:30:00,16.36
2076-09-01 05:30:00,16.32
2077-06-28 05:30:00,17.34
2078-05-04 05:30:00,15.29
2079-02-28 05:30:00,13.83
2080-01-04 05:30:00,13.9
2080-11-09 05:30:00,14.13
2081-08-16 05:30:00,14.28
2082-06-22 05:30:00,11.69
2083-04-18 05:30:00,11.16
2084-02-22 05:30:00,10.32
2084-12-18 05:30:00,11.93
2085-10-24 05:30:00,12.6
2086-08-30 05:30:00,13.12
2087-06-26 05:30:00,15.99
2088-05-01 05:30:00,15.64
2089-02-25 05:30:00,13.55
2090-01-01 05:30:00,14.23
2090-11-07 05:30:00,14.3
2091-08-14 05:30:00,13.81
2092-06-19 05:30:00,12.4
2093-04-15 05:30:00,13.13
2094-02-19 05:30:00,12.84
2094-12-16 05:30:00,12.68
2095-10-22 05:30:00,11.63
2096-08-27 05:30:00,11.0
2097-06-23 05:30:00,10.43
