Timestamp,Value
820454400000,14.2494632052
823132800000,13.3781190019
825638400000,12.821969697
828316800000,11.871637915
830908800000,11.4437913299
833587200000,11.4625228519
836179200000,10.5320108206
838857600000,10.1997146933
841536000000,10.1040380885
844128000000,10.4968509447
846806400000,10.0608166811
849398400000,9.9239280775
852076800000,10.0290449342
854755200000,9.7003555104
857174400000,9.5014268927
859852800000,8.7050240424
862444800000,8.4555793638
865123200000,8.315565032
867715200000,8.7289933105
870393600000,8.8996763754
873072000000,8.6322869955
875664000000,8.233058898
878342400000,8.6359330597
880934400000,8.6033343819
883612800000,8.3385093168
886291200000,8.3796296296
888710400000,7.9871224897
891388800000,7.8096400244
893980800000,7.7659574468
896659200000,7.4803149606
899251200000,6.8427370948
901929600000,6.2555720654
904608000000,5.9708093764
907200000000,5.4856641311
909878400000,4.8975439616
912470400000,4.547429399
915148800000,3.8985237208
917827200000,3.7875551759
920246400000,4.5002839296
922924800000,4.8104131296
925516800000,5.0345508391
928195200000,5.0295857988
930787200000,5.2387640449
933465600000,5.719479793
936144000000,6.1213132999
938736000000,6.6148939121
941414400000,7.259628706
944006400000,7.9373874498
946684800000,8.2907987309
949363200000,8.1273151324
951868800000,7.6384549201
954547200000,7.661987041
957139200000,7.9269602578
959817600000,8.9488039347
962409600000,9.0947106188
965088000000,8.4047619048
967766400000,8.2616675406
970358400000,7.9613250087
973036800000,7.2083010419
975628800000,5.4457563313
978307200000,4.1333333333
980985600000,3.5856573705
983404800000,2.9062087186
986083200000,2.3622047244
988675200000,1.6927083333
991353600000,0.0
993945600000,-0.3841229193
996624000000,0.0
999302400000,-0.1267427123
1001894400000,-1.2610340479
1004572800000,-1.8915510719
1007164800000,-1.4012738854
1009843200000,-0.8962868118
1012521600000,-0.641025641
1014940800000,-0.1283697047
1017619200000,0.0
1020211200000,0.1280409731
1022889600000,1.0309278351
1025481600000,1.6709511568
1028160000000,1.404853129
1030838400000,1.1421319797
1033430400000,1.7879948914
1036108800000,1.6709511568
1038700800000,2.3255813953
1041379200000,2.842377261
1044057600000,3.3548387097
1046476800000,3.8560411311
1049155200000,2.9487179487
1051747200000,2.0460358056
1054425600000,2.1683673469
1057017600000,1.8963337547
1059696000000,1.637279597
1062374400000,1.756587202
1064966400000,2.3839397742
1067644800000,3.6662452592
1070236800000,3.5353535354
1072915200000,3.6432160804
1075593600000,3.7453183521
1078099200000,4.2079207921
1080777600000,6.9738480697
1083369600000,9.1478696742
1086048000000,8.6142322097
1088640000000,8.064516129
1091318400000,8.0545229244
1093996800000,7.3982737361
1096588800000,7.1078431373
1099267200000,6.0975609756
1101859200000,4.8780487805
1104537600000,3.5151515152
1107216000000,2.1660649819
1109635200000,1.3064133017
1112313600000,0.2328288708
1114905600000,-1.2629161883
1117584000000,-1.1494252874
1120176000000,-1.0332950631
1122854400000,-1.0321100917
1125532800000,-1.3777267509
1128124800000,-1.8306636156
1130803200000,-1.4942528736
1133395200000,-1.1627906977
1136073600000,-0.5854800937
1138752000000,-0.2355712603
1141171200000,0.0
1143849600000,0.3484320557
1146441600000,0.9302325581
1149120000000,2.0930232558
1151712000000,2.5522041763
1154390400000,2.201622248
1157068800000,2.4447031432
1159660800000,1.9813519814
1162339200000,1.5169194866
1164931200000,1.8823529412
1167609600000,2.7090694935
1170288000000,3.305785124
1172707200000,3.0480656506
1175385600000,2.0833333333
1177977600000,2.0737327189
1180656000000,1.4806378132
1183248000000,0.9049773756
1185926400000,1.5873015873
1188604800000,1.7045454545
1191196800000,1.8285714286
1193875200000,2.4137931034
1196467200000,2.07852194
1199145600000,2.4082568807
1201824000000,2.5142857143
1204329600000,2.2753128555
1207008000000,1.5873015873
1209600000000,2.0316027088
1212278400000,1.9079685746
1214870400000,1.4573991031
1217548800000,1.1160714286
1220227200000,1.7877094972
1222819200000,2.2446689113
1225497600000,2.0202020202
1228089600000,2.4886877828
1230768000000,3.4714445689
1233446400000,5.5741360089
1235865600000,5.2280311457
1238544000000,4.5758928571
1241136000000,3.3185840708
1243814400000,3.5242290749
1246406400000,2.320441989
1249084800000,1.6556291391
1251763200000,0.8781558727
1254355200000,1.2074643249
1257033600000,1.100110011
1259625600000,1.1037527594
1262304000000,-0.5411255411
1264982400000,-3.0623020063
1267401600000,-3.1712473573
1270080000000,-1.0672358591
1272672000000,1.1777301927
1275350400000,1.4893617021
1277942400000,3.2397408207
1280620800000,3.4744842562
1283299200000,3.8084874864
1285891200000,3.579175705
1288569600000,4.2437431991
1291161600000,5.7860262009
1293840000000,5.8759521219
1296518400000,7.1895424837
