Timestamp,Value
347241600000,1.5341
347500800000,1.5418
347587200000,1.5264
347673600000,1.5264
347760000000,1.5264
347846400000,1.5371
348105600000,1.5371
348192000000,1.5449
348278400000,1.5449
348364800000,1.5449
348451200000,1.5557
348710400000,1.5557
348796800000,1.5557
348883200000,1.5557
348969600000,1.551
349056000000,1.551
349315200000,1.5634
349401600000,1.5759
349488000000,1.5822
349574400000,1.5886
349660800000,1.5886
349920000000,1.6108
350006400000,1.6108
350092800000,1.6028
350179200000,1.6028
350265600000,1.6028
350524800000,1.6059
350611200000,1.6059
350697600000,1.6059
350784000000,None
350870400000,1.6285
351129600000,None
351216000000,1.6579
351302400000,1.6298
351388800000,1.6298
351475200000,1.6021
351734400000,1.5909
351820800000,1.6099
351907200000,1.6035
351993600000,1.6179
352080000000,1.6179
352339200000,1.6293
352425600000,1.6456
352512000000,1.6374
352598400000,1.6456
352684800000,1.6456
352944000000,1.6456
353030400000,1.6407
353116800000,1.6407
353203200000,1.6407
353289600000,1.6407
353548800000,1.6402
353635200000,1.6309
353721600000,1.6227
353808000000,1.6049
353894400000,1.6129
354153600000,1.6129
354240000000,1.6209
354326400000,1.6209
354412800000,1.6209
354499200000,1.6372
354758400000,1.6372
354844800000,1.6165
354931200000,1.6337
355017600000,1.6337
355104000000,1.6418
355363200000,1.65
355449600000,1.6599
355536000000,1.6483
355622400000,1.6483
355708800000,1.6565
355968000000,1.6565
356054400000,1.6682
356140800000,1.6682
356227200000,1.6798
356313600000,1.6798
356572800000,1.6798
356659200000,1.6798
356745600000,1.6798
356832000000,1.6798
356918400000,1.6798
357177600000,1.6798
357264000000,1.6798
357350400000,1.6798
357436800000,1.6882
357523200000,1.6882
357782400000,1.6882
357868800000,1.7085
357955200000,1.717
358041600000,1.717
358128000000,1.717
358387200000,1.717
358473600000,1.7273
358560000000,1.7273
358646400000,1.7359
358732800000,1.7359
358992000000,1.7359
359078400000,1.7359
359164800000,1.7359
359251200000,1.7272
